symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,marketCap,priceAvg50,priceAvg200,exchange,volume,avgVolume,open,previousClose,pe,earningsAnnouncement,sharesOutstanding
JAKK,"JAKKS Pacific, Inc.",33.89,0.8031,0.27,33.51,34.8671,34.8671,13.67,341384137.0,24.1122,,20.7921,234178.0,121852.0,34.41,33.62,4.1,2024-03-07T00:00:00.000+0000,10073300.0
JAMCX,JP Morgan Mid Cap Value Fund-A Share Class,34.95,1.895,0.65,0.0,34.95,35.97,0.0,12865913948.0,33.1946,34.41,33.31165,0.0,0.0,,34.3,,,368123432.0
JAMF,Jamf Holding Corp.,18.5,1.2589,0.23,18.04,19.36,23.04,14.83,2327226000.0,16.5462,,18.165575,779237.0,379487.0,18.58,18.27,-20.33,2024-02-26T00:00:00.000+0000,125796000.0
JAMFX,Jacob Internet Fund Investor Class Shares,4.87,3.397,0.16,0.0,4.87,4.88,0.0,46169158.0,4.0478,18.58,4.21045,0.0,0.0,,4.71,1.8,,9480320.0
JAMRX,Janus Henderson Research Fund - T Shares,65.06,1.1033,0.71,0.0,65.06,65.26,0.0,18587752407.0,62.426,,59.0753,0.0,0.0,,64.35,,,285701697.0
JAN,JanOne Inc.,0.5847,-6.1477,-0.0383,0.455,0.6599,2.1,0.22,2898738.0,0.3972,,0.81295,237472.0,1224820.0,0.6448,0.623,6.5,2023-11-14T21:00:00.000+0000,4957650.0
JANEX,Janus Henderson Enterprise Fund Class D,126.96,1.9022,2.37,0.0,126.96,139.1,0.0,18471686030.0,126.6078,0.6448,129.6672,0.0,0.0,,124.59,,,145492171.0
JANIX,Janus Henderson Triton Fund Class D,24.91,2.1739,0.53,0.0,24.91,27.59,0.0,6314316780.0,24.5422,,25.63385,0.0,0.0,,24.38,,,253485218.0
JANVX,Janus Henderson Venture Fund Class D,74.97,2.2504,1.65,0.0,74.97,82.21,0.0,2804202695.0,71.638,,75.254,0.0,0.0,,73.32,,,37404331.0
JANX,"Janux Therapeutics, Inc.",10.75,6.2253,0.63,10.0564,10.815,23.64,5.65,496310300.0,8.2008,,11.4616,76932.0,109844.0,10.24,10.12,-7.31,2024-03-10T20:00:00.000+0000,46168400.0
JAOSX,Janus Henderson Overseas Fund - T Shares,41.96,1.3771,0.57,0.0,41.96,44.01,0.0,2886082020.0,40.9774,10.24,41.93185,0.0,0.0,,41.39,,,68781745.0
JAQAX,Janus Henderson Asia Equity Fund,9.32,-0.2141,-0.02,0.0,9.32,10.49,0.0,23795228.0,9.2874,,9.4611,0.0,0.0,,9.34,,,2553136.0
JAQC,Jupiter Acquisition Corporation,9.12,-1.5119,-0.14,9.08,9.12,11.07,9.08,54822071.0,10.30178,,10.22858,1579.0,4122.0,9.08,9.26,-20.73,2023-03-31T00:00:00.000+0000,6011192.0
JAQCU,Jupiter Acquisition Corporation,9.7,-4.8086,-0.49,9.7,9.99,10.99,9.342,55759693.0,10.2828,9.08,10.243535,501.0,425.0,9.99,10.19,75.78,2023-03-31T00:00:00.000+0000,5748422.0
JAQCW,Jupiter Acquisition Corporation,0.03,0.0,0.0,0.0,0.03,0.03,0.0,179334.0,0.0,9.99,0.0,400.0,0.0,,0.03,,2023-03-31T00:00:00.000+0000,5977806.0
JAQCX,Janus Henderson Asia Equity Fund,9.02,-0.2212,-0.02,0.0,9.02,10.23,0.0,23795229.0,8.9976,,9.18655,0.0,0.0,,9.040001,,,2638052.0
JAQIX,Janus Henderson Asia Equity Fund - I Shares,9.37,-0.213,-0.02,0.0,9.37,10.65,0.0,23845385.0,9.3958,,9.5901,0.0,0.0,,9.39,,,2544865.0
JAQNX,Janus Henderson Asia Equity Fund,9.49,-0.2103,-0.02,0.0,9.49,10.66,0.0,23795235.0,9.46,,9.62585,0.0,0.0,,9.51,,,2507401.0
JAQSX,Janus Henderson Asia Equity Fund,9.37,-0.213,-0.02,0.0,9.37,10.52,0.0,23795227.0,9.337,,9.50295,0.0,0.0,,9.39,,,2539512.0
JAQTX,Janus Henderson Asia Equity Fund - T Shares,9.35,-0.2134,-0.02,0.0,9.35,10.52,0.0,23845380.0,9.324,,9.49235,0.0,0.0,,9.370001,,,2550308.0
JAREX,Easterly Global Real Estate Fund Class A,13.63,2.5583,0.34,0.0,13.63,14.94,0.0,460798869.0,12.2438,,12.7314,0.0,0.0,,13.29,,,33807694.0
JARIX,Easterly Global Real Estate Fund Class I,14.43,2.5586,0.36,0.0,14.43,15.77,0.0,449304255.0,12.9514,,13.4598,0.0,0.0,,14.070001,,,31136816.0
JARTX,Janus Henderson Forty Fund,42.02,1.2042,0.5,0.0,42.02,44.82,0.0,15634633436.0,42.3928,,40.94755,0.0,0.0,,41.52,2.21,,372075998.0
JASBX,Janus Henderson Short Duration Flexible Bond T Shares,2.85,0.3521,0.01,0.0,2.85,2.87,0.0,759610685.0,2.81,,2.8228,0.0,0.0,,2.84,,,266530065.0
JASCX,James Small Cap Fund Class A (The),34.26,1.6617,0.56,0.0,34.26,34.26,0.0,35359677.0,30.992,,30.10895,0.0,0.0,,33.699997,,,1032098.0
JATAX,Janus Henderson Global Technology and Innovation Fund Class A,49.51,0.7735,0.38,0.0,49.51,49.51,0.0,5470311925.0,46.0842,,43.4027,0.0,0.0,,49.129997,,,110489031.0
JATIX,Janus Henderson Global Technology and Innovation Fund,52.31,0.7706,0.4,0.0,52.31,52.31,0.0,0.0,48.6588,,45.7945,0.0,0.0,,51.91,,,0.0
JATNX,Janus Henderson Global Technology and Innovation Fund,51.69,0.7799,0.4,0.0,51.69,51.69,0.0,0.0,48.083,,45.24265,0.0,0.0,,51.289997,,,0.0
JATSX,Janus Henderson Global Technology and Innovation Fund,47.86,0.7791,0.37,0.0,47.86,47.86,0.0,0.0,44.5614,,41.9901,0.0,0.0,,47.49,,,0.0
JATTX,Janus Henderson Triton Fund,24.43,2.2176,0.53,0.0,24.43,27.09,0.0,6314316782.0,24.0932,,25.17625,0.0,0.0,,23.9,,,258465689.0
JAVCX,Janus Henderson Adaptive Global Allocation Fund,10.14,0.7952,0.08,0.0,10.14,10.14,0.0,38147664.0,9.708,,9.6717,0.0,0.0,,10.06,,,3762097.0
JAVTX,Janus Henderson Venture Fund Class T,73.05,2.2393,1.6,0.0,73.05,80.25,0.0,2804202711.0,69.9026,,73.46345,0.0,0.0,,71.450005,,,38387443.0
JAWWX,Janus Henderson Global Research Fund - T Shares,93.22,1.2381,1.14,0.0,93.22,95.69,0.0,3181350448.0,91.3572,,89.5918,0.0,0.0,,92.08,2.43,,34127338.0
JAXB,1922,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,2015-09-30T00:00:00.000+0000,0.0
JAZZ,Jazz Pharmaceuticals plc,123.02,-1.9527,-2.45,122.335,126.8555,160.96,111.25,7744957838.0,125.35,,132.3748,655831.0,691328.0,125.55,125.47,148.22,2024-02-26T00:00:00.000+0000,62956900.0
JBALX,Janus Henderson Balanced Fund,41.86,1.2579,0.52,0.0,41.86,41.86,0.0,23354171371.0,39.9106,125.55,39.8606,0.0,0.0,,41.34,,,557911404.0
JBFRX,John Hancock Bond Fund Class R4,13.57,0.8922,0.12,0.0,13.57,13.91,0.0,22591125679.0,12.8952,,13.2565,0.0,0.0,,13.45,,,1664784501.0
JBHT,"J.B. Hunt Transport Services, Inc.",201.73,2.9182,5.72,196.6,201.92,209.21,163.66,20807037390.0,181.6516,,181.71954,1002031.0,741190.0,197.56,196.01,27.15,2024-01-16T00:00:00.000+0000,103143000.0
JBLU,JetBlue Airways Corporation,5.73,2.139,0.12,5.651,5.94,9.45,3.42,1909745924.0,4.4692,197.56,6.3324,21746583.0,16815434.0,5.77,5.61,-10.42,2024-01-24T13:30:00.000+0000,333288992.0
JBSS,"John B. Sanfilippo & Son, Inc.",102.51,-1.3758,-1.43,102.3,106.25,127.26,76.49,1186091852.0,96.7468,5.77,103.9018,58675.0,52874.0,106.2,103.94,18.4,2024-01-30T10:59:00.000+0000,11570499.0
JCAAX,Janus Henderson Global Allocation Fund - Conservative,11.03,1.3787,0.15,0.0,11.03,11.03,0.0,136308387.0,10.4886,106.2,10.6252,0.0,0.0,,10.88,,,12357968.0
JCACX,Janus Henderson Global Allocation Fund - Conservative,10.7,1.4218,0.15,0.0,10.7,10.75,0.0,136308391.0,10.1808,,10.3361,0.0,0.0,,10.55,,,12739102.0
JCAIX,Janus Henderson Global Allocation Fund - Conservative - I Shares,11.11,1.3686,0.15,0.0,11.11,11.11,0.0,136308390.0,10.5604,,10.6907,0.0,0.0,,10.96,,,12268982.0
JCAPX,Janus Henderson Forty Fund Class I,47.78,1.2074,0.57,0.0,47.78,50.55,0.0,18038273267.0,47.8478,,46.13095,0.0,0.0,,47.21,2.51,,377527695.0
JCASX,Janus Henderson Global Allocation Fund - Conservative,11.04,1.4706,0.16,0.0,11.04,11.04,0.0,138312929.0,10.4956,,10.63725,0.0,0.0,,10.88,,,12528345.0
JCBZX,JPMorgan Core Bond Fund Class R2,10.28,0.7843,0.08,0.0,10.28,10.48,0.0,41958345915.0,9.8232,,10.07935,0.0,0.0,,10.2,,,4081551159.0
JCIC,Jack Creek Investment Corp.,10.19,5.9252,0.57,9.08,10.6,10.6,8.81,0.0,10.021088,,9.91415,82165.0,128885.0,9.79,9.62,0.0,,0.0
JCICU,Jack Creek Investment Corp.,10.02,-1.4749,-0.15,9.95,10.04,10.29,8.98,0.0,9.919188,9.79,9.936371,2227.0,6624.0,10.04,10.17,0.0,,0.0
JCICW,Jack Creek Investment Corp.,0.22,37.4141,0.0599,0.15,0.2535,0.2535,0.15,0.0,0.0,10.04,0.0,246935.0,0.0,0.69,0.1601,0.0,,0.0
JCICX,JPMorgan U.S. GARP Equity Fund,62.55,-0.3187,-0.2,0.0,62.55,62.75,0.0,1177517386.0,58.8696,0.69,55.9132,0.0,0.0,,62.75,,,18825218.0
JCMAX,JPMorgan Mid Cap Equity Fund,56.7,1.5765,0.88,0.0,56.7,56.7,0.0,3727757660.0,51.4716,,51.43655,0.0,0.0,,55.82,,,65745285.0
JCNAX,Janus Henderson Contrarian Fund,24.95,2.9715,0.72,0.0,24.95,27.83,0.0,3128822240.0,24.2256,,25.09415,0.0,0.0,,24.230001,3.05,,125403697.0
JCNCX,Janus Henderson Contrarian Fund,22.13,2.9302,0.63,0.0,22.13,24.9,0.0,2781873647.0,21.612,,22.4465,0.0,0.0,,21.5,2.7,,125705994.0
JCNIX,Janus Henderson Contrarian Fund,24.89,2.9363,0.71,0.0,24.89,27.73,0.0,3128822265.0,24.1268,,25.00235,0.0,0.0,,24.18,3.04,,125705997.0
JCNNX,Janus Henderson Contrarian Fund,25.0,2.9654,0.72,0.0,25.0,27.95,0.0,3128822250.0,24.341,,25.1939,0.0,0.0,,24.28,3.06,,125152890.0
JCNRX,Janus Henderson Contrarian Fund,23.72,2.9514,0.68,0.0,23.72,26.51,0.0,2981746154.0,23.047,,23.90815,0.0,0.0,,23.039999,2.9,,125705993.0
JCOM,"Ziff Davis, Inc.",142.84,3.0665994,4.25,138.55,143.06,147.35,66.85,6750661252.0,128.81792,,130.71243,355657.0,357547.0,139.2,138.59,0.0,2021-11-03T04:00:00.000+0000,47260300.0
JCONX,Janus Henderson Contrarian Fund,25.06,2.9581,0.72,0.0,25.06,27.99,0.0,3128822495.0,24.3772,139.2,25.23715,0.0,0.0,,24.34,3.06,,124853252.0
JCRAX,ALPS/CoreCommodity Management CompleteCommodities Strategy Fund - Investor Class,7.06,2.6163,0.18,0.0,7.06,8.09,0.0,1649916084.0,7.3882,,7.46,0.0,0.0,,6.88,,,233699162.0
JCS,"Communications Systems, Inc.",8.18,-7.9865017,-0.71000004,7.95,8.77,42.36,7.32,77019526.0,8.62234,,18.604269,48445.0,14607.0,8.77,8.89,6.596774193548387,,9415590.0
JCSCX,Janus Henderson Small Cap Value Fund,21.17,3.2179,0.66,0.0,21.17,22.51,0.0,2755614368.0,20.1928,8.77,20.55395,0.0,0.0,,20.51,-14.01,,130166007.0
JCSE,JE Cleantech Holdings Limited,0.8325,4.0625,0.0325,0.77,0.8715,3.27,0.68,12504150.0,1.02356,,1.480565,12689.0,8500.0,0.83,0.8,4.63,2023-07-28T04:00:00.000+0000,15020000.0
JCTCF,Jewett-Cameron Trading Company Ltd.,5.24,1.7476,0.09,5.1643,5.24,6.0,3.7,18334236.0,4.7506,0.83,4.8623,592.0,4377.0,5.1643,5.15,-524.0,2024-01-15T21:20:02.000+0000,3498900.0
JD,"JD.com, Inc.",26.24,3.7564,0.95,25.475,26.35,67.095,24.01,34240209873.0,26.9358,5.1643,34.12195,16531201.0,11841474.0,25.49,25.29,12.5,2024-03-14T04:00:00.000+0000,1304886047.0
JDBAX,Janus Henderson Balanced Fund,41.71,1.2379,0.51,0.0,41.71,41.71,0.0,23354171355.0,39.7542,25.49,39.70265,0.0,0.0,,41.2,,,559917798.0
JDBRX,Janus Henderson Balanced Fund,41.42,1.2466,0.51,0.0,41.42,41.42,0.0,23354171368.0,39.4526,,39.3964,0.0,0.0,,40.91,,,563838034.0
JDCAX,Janus Henderson Forty Fund Class A,44.93,1.2165,0.54,0.0,44.93,47.65,0.0,16717374455.0,45.0988,,43.52085,0.0,0.0,,44.39,2.36,,372075995.0
JDCRX,Janus Henderson Forty Fund,37.16,1.2258,0.45,0.0,37.16,40.08,0.0,13826343900.0,37.868,,36.64005,0.0,0.0,,36.71,1.96,,372075993.0
JDEAX,JPMorgan U.S. Research Enhanced Equity Fund Class A,36.2,0.3326,0.12,0.0,36.2,36.2,0.0,7554309830.0,33.8866,,32.89725,0.0,0.0,,36.08,,,208682592.0
JDFAX,Janus Henderson Flexible Bond Fund Class A,9.35,1.5201,0.14,0.0,9.35,9.68,0.0,2654408442.0,8.9476,,9.2117,0.0,0.0,,9.21,,,283893951.0
JDFNX,Janus Henderson Flexible Bond Fund,9.34,1.4115,0.13,0.0,9.34,9.68,0.0,2654408442.0,8.943,,9.2084,0.0,0.0,,9.21,,,284197906.0
JDFRX,Janus Henderson Flexible Bond Fund,9.35,1.41,0.13,0.0,9.35,9.69,0.0,2654408442.0,8.9518,,9.2167,0.0,0.0,,9.22,,,283893951.0
JDHCX,Janus Henderson High-Yield Fund,7.11,0.7082,0.05,0.0,7.11,7.28,0.0,1323284732.0,6.8802,,6.9818,0.0,0.0,,7.06,15.32,,186115996.0
JDHYX,Janus Henderson High-Yield Fund,7.12,0.7072,0.05,0.0,7.12,7.29,0.0,1323284802.0,6.89,,6.9913,0.0,0.0,,7.0699997,15.34,,185854607.0
JDIAX,Janus Henderson Overseas Fund,42.23,1.3682,0.57,0.0,42.23,44.38,0.0,2925569948.0,41.293,,42.27875,0.0,0.0,,41.66,,,69277053.0
JDINX,Janus Henderson Overseas Fund - N Shares,41.76,1.3838,0.57,0.0,41.76,43.88,0.0,2886082042.0,40.8638,,41.79585,0.0,0.0,,41.19,,,69111160.0
JDIRX,Janus Henderson Overseas Fund,41.72,1.3605,0.56,0.0,41.72,43.63,0.0,2886082046.0,40.5848,,41.57495,0.0,0.0,,41.16,,,69177422.0
JDMAX,Janus Henderson Enterprise Fund Class A,120.59,1.9099,2.26,0.0,120.59,132.81,0.0,18471686060.0,120.7032,,123.7806,0.0,0.0,,118.329994,,,153177594.0
JDMNX,Janus Henderson Enterprise Fund Class N,129.14,1.9097,2.42,0.0,129.14,141.23,0.0,18471686086.0,128.6172,,131.6596,0.0,0.0,,126.72,,,143036132.0
JDMRX,Janus Henderson Enterprise Fund,112.04,1.9009,2.09,0.0,112.04,124.26,0.0,18471686132.0,112.7586,,115.79335,0.0,0.0,,109.950005,,,164866888.0
JDNAX,Janus Henderson Growth And Income Fund Class A,68.22,1.2767,0.86,0.0,68.22,71.79,0.0,6784137150.0,68.4774,,67.89005,0.0,0.0,,67.36,,,99444989.0
JDNNX,Janus Henderson Growth And Income Fund,68.26,1.276,0.86,0.0,68.26,71.88,0.0,6784137166.0,68.5592,,67.97805,0.0,0.0,,67.4,,,99386715.0
JDNRX,Janus Henderson Growth And Income Fund,67.68,1.2719,0.85,0.0,67.68,71.22,0.0,6784137213.0,67.931,,67.336,0.0,0.0,,66.83,,,100238434.0
JDOC,JPMorgan Healthcare Leaders ETF,51.49,-2.7573,-1.46,51.49,51.49,52.95,48.52,0.0,50.805954,,50.805954,70.0,400.0,51.49,52.95,,,0.0
JDPAX,Janus Henderson Mid Cap Value Fund Class A,15.09,2.3745,0.35,0.0,15.09,16.6,0.0,3361719990.0,15.2022,51.49,15.283,0.0,0.0,,14.74,5.06,,222777998.0
JDPNX,Janus Henderson Mid Cap Value Fund,14.6,2.3843,0.34,0.0,14.6,16.12,0.0,3252558844.0,14.7936,,14.86,0.0,0.0,,14.26,4.89,,222778003.0
JDPRX,Janus Henderson Mid Cap Value Fund,14.75,2.3595,0.34,0.0,14.75,16.26,0.0,3285975544.0,14.8456,,14.9381,0.0,0.0,,14.41,4.94,,222778003.0
JDSAX,Janus Henderson Small Cap Value Fund Class A,23.11,3.2618,0.73,0.0,23.11,24.45,0.0,3008136445.0,22.0376,,22.392,0.0,0.0,,22.380001,-15.29,,130166008.0
JDSNX,Janus Henderson Small Cap Value Fund,22.8,3.2609,0.72,0.0,22.8,24.21,0.0,2967784686.0,21.8798,,22.2118,0.0,0.0,,22.08,-15.09,,130165995.0
JDSRX,Janus Henderson Small Cap Value Fund,22.18,3.2588,0.7,0.0,22.18,23.47,0.0,2887081969.0,21.1072,,21.4625,0.0,0.0,,21.48,-14.68,,130166004.0
JDVAX,JPMorgan Diversified Fund Class A,14.45,0.7671,0.11,0.0,14.45,14.45,0.0,442513852.0,13.4778,,13.51045,0.0,0.0,,14.34,,,30623796.0
JDVSX,JPMorgan Diversified Fund,14.6,0.7591,0.11,0.0,14.6,14.6,0.0,442478988.0,13.6146,,13.6478,0.0,0.0,,14.490001,,,30306780.0
JDWAX,Janus Henderson Global Research Fund Class A,94.87,1.2379,1.16,0.0,94.87,97.18,0.0,3202876945.0,92.8152,,91.03675,0.0,0.0,,93.71,2.47,,33760693.0
JDWNX,Janus Henderson Global Research Fund,93.11,1.2505,1.15,0.0,93.11,95.77,0.0,3208961103.0,91.3982,,89.5896,0.0,0.0,,91.96,12.81,,34464194.0
JDWRX,Janus Henderson Global Research Fund - R Shares,93.45,1.235,1.14,0.0,93.45,95.3,0.0,3142445299.0,91.0944,,89.4232,0.0,0.0,,92.31,2.43,,33627023.0
JEASX,Janus Henderson Global Sustainable Equity Fund,13.59,1.1161,0.15,0.0,13.59,13.59,0.0,30191313.0,12.6238,,12.6212,0.0,0.0,,13.440001,,,2221583.0
JECTX,Janus Henderson Global Sustainable Equity Fund,13.59,1.1161,0.15,0.0,13.59,13.59,0.0,29858073.0,12.6164,,12.6141,0.0,0.0,,13.440001,,,2197062.0
JEFAX,John Hancock Freedom 529 Portfolio 2025-2028 Class A,24.63,0.8187,0.2,0.0,24.63,24.63,0.0,0.0,23.337,,23.29535,0.0,0.0,,24.429998,,,0.0
JEGRX,Janus Henderson Global Sustainable Equity Fund,13.62,1.1136,0.15,0.0,13.62,13.62,0.0,29858077.0,12.6382,,12.62615,0.0,0.0,,13.47,,,2192223.0
JEMSX,JPMorgan Emerging Markets Equity Fund,29.32,1.7702,0.51,0.0,29.32,31.42,0.0,7660701629.0,28.0558,,28.78625,0.0,0.0,,28.81,,,261279046.0
JEMWX,JPMorgan Emerging Markets Equity Fund Class R6,29.54,1.7568,0.51,0.0,29.54,31.6,0.0,7490870267.0,28.2628,,28.9804,0.0,0.0,,29.03,,,253583963.0
JENHX,Johnson Enhanced Return Fund,14.97,0.4698,0.07,0.0,14.97,14.97,0.0,245490455.0,13.8442,,13.6772,0.0,0.0,,14.900001,,,16398828.0
JENIX,Jensen Quality Growth Fund Class I,58.68,-0.8456,-0.5005,0.0,58.68,63.48,0.0,9566734484.0,59.7484,,58.7738,0.0,0.0,,59.18045,,,163032285.0
JENSX,Jensen Quality Growth Fund Cl J,58.78,-0.8419,-0.4991,0.0,58.78,63.54,0.0,9573988590.0,59.8172,,58.84205,0.0,0.0,,59.27908,,,162878336.0
JENYX,Jensen Quality Growth Fund Class Y,58.66,-0.8391,-0.4964,0.0,58.66,63.47,0.0,9564980579.0,59.7394,,58.76425,0.0,0.0,,59.15636,,,163057971.0
JEPAX,JPMorgan Equity Premium Income A,13.69,-0.3639,-0.05,0.0,13.69,13.9,0.0,5821050070.0,13.3608,,13.52165,0.0,0.0,,13.74,,,425204534.0
JEPQ,JPMorgan Nasdaq Equity Premium Income ETF,49.9,-0.1001,-0.05,49.71,50.04,50.04,40.031,7696490272.0,47.9406,,46.9313,3567749.0,2489593.0,50.01,49.95,31.24,,154238282.0
JERAX,Janus Henderson Global Real Estate Fund Class A,11.3,2.9144,0.32,0.0,11.3,12.54,0.0,480332931.0,10.5162,50.01,10.99695,0.0,0.0,,10.9800005,,,42507339.0
JERCX,Janus Henderson Global Real Estate Fund,11.04,2.7933,0.3,0.0,11.04,12.24,0.0,466730584.0,10.2652,,10.72995,0.0,0.0,,10.74,,,42276321.0
JERIX,Janus Henderson Global Real Estate Fund,11.38,2.8933,0.32,0.0,11.38,12.63,0.0,466730592.0,10.5946,,11.08005,0.0,0.0,,11.06,,,41013233.0
JERNX,Janus Henderson Global Real Estate Fund,11.38,2.8933,0.32,0.0,11.38,12.63,0.0,466730592.0,10.598,,11.084,0.0,0.0,,11.06,,,41013233.0
JERSX,Janus Henderson Global Real Estate Fund,11.25,2.8336,0.31,0.0,11.25,12.48,0.0,466730584.0,10.4708,,10.94905,0.0,0.0,,10.94,,,41487163.0
JERTX,Janus Henderson Global Real Estate Fund - T Shares,11.38,2.8933,0.32,0.0,11.38,12.62,0.0,466730592.0,10.5894,,11.0731,0.0,0.0,,11.06,,,41013233.0
JESSX,Janus Henderson Global Sustainable Equity Fund,13.59,1.1161,0.15,0.0,13.59,13.59,0.0,29858073.0,12.6144,,12.60235,0.0,0.0,,13.440001,,,2197062.0
JETAX,Aberdeen Global Equity Impact Fund Class A,14.27,1.3494,0.19,0.0,14.27,14.75,0.0,46527777.0,13.2068,,13.809,0.0,0.0,,14.080001,,,3260531.0
JETNX,Janus Henderson Global Sustainable Equity Fund,13.65,1.1111,0.15,0.0,13.65,13.65,0.0,29858065.0,12.7114,,12.6995,0.0,0.0,,13.5,,,2187404.0
JETTX,Janus Henderson Global Sustainable Equity Fund T Shares,13.62,1.1136,0.15,0.0,13.62,13.62,0.0,29858077.0,12.6602,,12.65345,0.0,0.0,,13.47,,,2192223.0
JEUIX,Janus Henderson Global Sustainable Equity Fund I Shares,13.56,1.1186,0.15,0.0,13.56,13.56,0.0,29858076.0,12.6186,,12.60975,0.0,0.0,,13.410001,,,2201923.0
JEWL,Adamas One Corp.,0.451,0.2222,0.001,0.442,0.4725,4.24,0.389,9992593.0,0.57488,,0.896215,23648.0,130317.0,0.4725,0.45,-0.51,2023-10-02T04:00:00.000+0000,22156526.0
JFBR,Jeffs' Brands Ltd,4.09,25.8462,0.84,3.1427,4.4,13.65,2.015,34035471.0,2.8147,0.4725,4.76448,177069.0,61149.0,3.35,3.25,-1.94,2022-12-31T00:00:00.000+0000,8321631.0
JFBRW,Jeffs' Brands Ltd,0.017,5.5901,0.0009,0.017,0.0171,0.0171,0.017,18974.0,0.0,3.35,0.0,750.0,0.0,0.0171,0.0161,,,1116103.0
JFICX,Janus Henderson Flexible Bond Fund,9.35,1.41,0.13,0.0,9.35,9.69,0.0,2654408442.0,8.9502,0.0171,9.2151,0.0,0.0,,9.22,,,283893951.0
JFIN,Jiayin Group Inc.,5.13,2.3952,0.12,4.95,5.2051,8.19,2.05,276517045.0,5.0974,,5.0565,49342.0,34411.0,4.95,5.01,1.35,2023-11-22T00:00:00.000+0000,53901958.0
JFLEX,Janus Henderson Flexible Bond Fund,9.35,1.41,0.13,0.0,9.35,9.69,0.0,2654408442.0,8.9516,4.95,9.21645,0.0,0.0,,9.22,,,283893951.0
JFNAX,Janus Henderson Global Life Sciences Fund Class A,66.07,2.6729,1.72,0.0,66.07,69.27,0.0,4531782924.0,63.825,,65.97895,0.0,0.0,,64.35,,,68590630.0
JFNCX,Janus Henderson Global Life Sciences Fund Class C,57.79,2.6465,1.49,0.0,57.79,61.25,0.0,4413807066.0,56.165,,58.22905,0.0,0.0,,56.3,,,76376658.0
JFNIX,Janus Henderson Global Life Sciences Fund,67.77,2.6663,1.76,0.0,67.77,70.99,0.0,0.0,65.4758,,67.64445,0.0,0.0,,66.009995,,,0.0
JFNNX,Janus Henderson Global Life Sciences Fund Class N Shares,67.49,2.662,1.75,0.0,67.49,70.71,0.0,4531302694.0,65.2458,,67.3912,0.0,0.0,,65.74,,,67140357.0
JFNSX,Janus Henderson Global Life Sciences Fund Class S,64.38,2.6631,1.67,0.0,64.38,67.64,0.0,4413807046.0,62.257,,64.3997,0.0,0.0,,62.71,,,68558668.0
JFRNX,Janus Henderson Forty Fund Class N,48.11,1.199,0.57,0.0,48.11,50.92,0.0,18036779523.0,48.1904,,46.45215,0.0,0.0,,47.54,2.53,,374907078.0
JFU,9F Inc.,4.0001,0.0025,0.0001,4.0,4.0819,5.51,1.49,46930253.0,3.30604,,3.249615,1684.0,5636.0,4.0,4.0,-0.56,,11732270.0
JG,Aurora Mobile Limited,1.95,-4.4118,-0.09,1.9201,2.07,19.6,1.85,14175911.0,2.311268,4,5.302362,87805.0,72603.0,2.04,2.04,-1.07,2024-03-07T00:00:00.000+0000,7269698.0
JGBAX,Janus Henderson Global Bond Fund Class A,7.82,1.5584,0.12,0.0,7.82,8.17,0.0,143194460.0,7.435,2.04,7.66665,0.0,0.0,,7.7000003,,,18311312.0
JGBCX,Janus Henderson Global Bond Fund,7.82,1.5584,0.12,0.0,7.82,8.17,0.0,143194460.0,7.4382,,7.6717,0.0,0.0,,7.7000003,,,18311312.0
JGBIX,Janus Henderson Global Bond Fund,7.81,1.5605,0.12,0.0,7.81,8.16,0.0,143194460.0,7.4272,,7.65975,0.0,0.0,,7.69,,,18334758.0
JGBSX,Janus Henderson Global Bond Fund,7.81,1.5605,0.12,0.0,7.81,8.16,0.0,143194460.0,7.4294,,7.6618,0.0,0.0,,7.69,,,18334758.0
JGCAX,Janus Henderson Global Allocation Fund - Growth,12.45,1.467,0.18,0.0,12.45,12.47,0.0,217149750.0,11.7856,,11.8824,0.0,0.0,,12.2699995,,,17441747.0
JGCCX,Janus Henderson Global Allocation Fund - Growth,12.11,1.4238,0.17,0.0,12.11,12.17,0.0,217149751.0,11.473,,11.59265,0.0,0.0,,11.94,,,17931441.0
JGCIX,Janus Henderson Global Allocation Fund - Growth - I Shares,12.59,1.4504,0.18,0.0,12.59,12.6,0.0,0.0,11.9176,,12.00765,0.0,0.0,,12.41,,,0.0
JGCSX,Janus Henderson Global Allocation Fund - Growth,12.34,1.3969,0.17,0.0,12.34,12.37,0.0,217149757.0,11.6866,,11.7884,0.0,0.0,,12.17,,,17597225.0
JGGC,Jaguar Global Growth Corporation I,1.7,-76.0226,-5.39,1.53,5.64,12.0,1.53,13198885.0,7.1306,,9.662521,2854669.0,212513.0,5.24,7.09,10.625,2023-03-31T00:00:00.000+0000,7764050.0
JGGCR,Jaguar Global Growth Corporation I,0.138,-1.4286,-0.002,0.1252,0.2,0.2,0.1252,0.0,0.0,5.24,0.0,2277862.0,0.0,0.17,0.14,0.0,2023-03-31T00:00:00.000+0000,0.0
JGGCU,Jaguar Global Growth Corporation I,2.04,-69.044,-4.55,1.85,6.59,11.53,1.85,66389177.0,7.47559,0.17,9.838847,1849.0,1474.0,5.96,6.59,-255.0,2023-03-31T00:00:00.000+0000,32543714.0
